text_name,Error_type,Error_span,Correction,Error_sentence
2017_ekl_13_2.txt,"Change, addition, deletion of a part of collocation",Owing to the fact,Owing to the fact that,"Owing to the fact the Internet nowadays is the most up-to-date and high spreading technology, computer users get the possibility to copy and download media files without any boundaries and banners. "
2017_ekl_13_2.txt,Choice of lexical item,banner,banning,Some people argue that this situation should be changed by the way of banner illegal coping. 
2017_ekl_13_2.txt,Choice of lexical item,coping,copying,Some people argue that this situation should be changed by the way of banner illegal coping. 
2017_ekl_13_2.txt,Choice of lexical item,banners,limits,"Owing to the fact the Internet nowadays is the most up-to-date and high spreading technology, computer users get the possibility to copy and download media files without any boundaries and banners. "
2017_ekl_14_1.txt,"Change, addition, deletion of a part of collocation",At the same way,The same way,At the same way the rate went down in Latin America but only for 1 percent. 
2017_ekl_14_1.txt,Choice of lexical item,levels,proportions,"According to the graph, indeed, the rates in North Africa and South Asia have not changed significantly and levels of people without work there in 2014 and 2015 are quite equal so it does not affect figures. "
2017_ekl_14_1.txt,Choice of lexical item,quite,almost,"According to the graph, indeed, the rates in North Africa and South Asia have not changed significantly and levels of people without work there in 2014 and 2015 are quite equal so it does not affect figures. "
2017_ekl_14_1.txt,Choice of lexical item,mentioned,shown,"However, in Middle East, European Union and Latin America some fluctuations are mentioned. "
2017_ekl_14_2.txt,Choice of lexical item,ability,possibility,If there are no ability to download selected files the ordinary person will never do that. 
2017_ekl_14_2.txt,Choice of lexical item,ability,possibility,"Moreover, to avoid illegal downloads authors should upload a sample of their work on the internet so people could have ability to check whether they like it and want to buy or not. "
2017_ekl_14_2.txt,Choice of lexical item,check,find out,"Moreover, to avoid illegal downloads authors should upload a sample of their work on the internet so people could have ability to check whether they like it and want to buy or not. "
2017_ekl_14_2.txt,Choice of lexical item,in money,pecuniary,"According to me, people that upload and share information like films and music should be penalized, and the punishment should be in money, as that foe's are causing economical problems for authors of music or films that illegally shared on the internet. "
2017_ekl_15_1.txt,"Change, addition, deletion of a part of collocation",the level of unemployment rate,the level of unemployment,"However, the situation in EU is quite different because the level of unemployment rate is rising there. "
2017_ekl_15_1.txt,"Change, addition, deletion of a part of collocation",level of rate,level of unemployment,Also we can see that in North Africa there is the highest level of rate and in the South Asia it is the lowest. 
2017_ekl_15_1.txt,"Change, addition, deletion of a part of collocation",percentage of unemployment rate,percentage of unemployment,On the horizontal axis there are the selected world regions and on the vertical axis there is a percentage of unemployment rate in these areas. 
2017_ekl_15_2.txt,Choice of lexical item,firstly,in the first place,I suppose that these pieces of culture was made to share some ideas with society and the creators did not think about the money firstly. 
2017_ekl_15_2.txt,Choice of lexical item,disability,inability,So if there is an objective to become popular and well-known all over the world because of the talent of creators it will be sad if their dreams will not come true just because of high prices and peoples' disability to pay for it. 
2017_ekl_15_2.txt,Choice of lexical item,bigger,higher,The prices on disks with music and films are getting bigger every year. 
2017_ekl_15_2.txt,Choice of lexical item,allow themselves,afford,"Second, there are a lot of people who cannot allow themselves to spend too much money on these things. "
2017_ekl_16_1.txt,Choice of lexical item,percent,percentage,"As for situation in the world this percent is not so high, only 5,9%. "
2017_ekl_16_1.txt,Choice of lexical item,was,occured,Negative changes was in European Union. 
2017_ekl_16_1.txt,Choice of lexical item,less,smallest,"The less percentage is in the South Asia - 3,9, situation in this region is also stable. "
2017_ekl_16_1.txt,Choice of lexical item,changing,changes,This bar chart illustrates changing in unemployment rate in some world's regions from 2014 to 2015. 
2017_ekl_16_1.txt,Choice of lexical item,increasing,increase,"Overall, we can see that situation with unemployment is not so bad, because stability is better than negative increasing. "
2017_ekl_16_2.txt,"Change, addition, deletion of a part of collocation",free,for free,"Some of them are watching films, listening to music, and usually we prefer doing it free, not buying official copies. "
2017_ekl_16_2.txt,Choice of lexical item,wherever,at some point,"Of course, if one person download illegal copy of film it will not be a huge harm, but I think that everybody wherever do something like that and not at once. "
2017_ekl_16_2.txt,"Change, addition, deletion of a part of collocation",at once,once,"Of course, if one person download illegal copy of film it will not be a huge harm, but I think that everybody wherever do something like that and not at once. "
2017_ekl_16_2.txt,"Change, addition, deletion of a part of collocation",be a huge harm,do a huge harm,"Of course, if one person download illegal copy of film it will not be a huge harm, but I think that everybody wherever do something like that and not at once. "
2017_ekl_16_2.txt,Choice of lexical item,can,will,"Overall, if we try to calculate how much we could pay for each film or song we can see a great amount of money. "
2017_ekl_16_2.txt,Choice of lexical item,see,get,"Overall, if we try to calculate how much we could pay for each film or song we can see a great amount of money. "
2017_ekl_16_2.txt,Choice of lexical item,so,such,Other people can say that it is not so huge amount of money because people who have such kind of profession have good salary. 
2017_ekl_17_1.txt,Choice of lexical item,percents,percentage,"North Africa and South Asia, as a worldwide, have a stable situation in unemployment rate, but North Africa has a real difference in percent with worldwide, and the difference is 6,6 percent. "
2017_ekl_17_1.txt,Choice of lexical item,illnesses,problems,"All these social illnesses are disgusting, and all governments all over the world try to solve such problems. "
2017_ekl_17_1.txt,Choice of lexical item,when,while,"In the Europe and Latin America the situation is a little bit better, as only around 7 percent of people don't work, but, for example, in Europe this number increases from 2014 to 2015, when Latin America solve that problem, as the rate of unemployment people gets from 6,8% to 5,8%. "
2017_ekl_17_1.txt,Choice of lexical item,gets,went down,"In the Europe and Latin America the situation is a little bit better, as only around 7 percent of people don't work, but, for example, in Europe this number increases from 2014 to 2015, when Latin America solve that problem, as the rate of unemployment people gets from 6,8% to 5,8%. "
2017_ekl_17_1.txt,Choice of lexical item,not working,nonworking,"The most thankful results are in the South Asia with 3,9 percent of not working people. "
2017_ekl_17_1.txt,Choice of lexical item,have,saw,"While the worldwide rate is stable in 2014 and 2015 has 5,9 percent of people without work, the selected regions have changes, such as Middle East, Europe and Latin America, and only Europe has a regressive tendency in this sphere. "
2017_ekl_17_1.txt,Choice of lexical item,tells us about,illustrates,The graph below tells us about unemployment statistic in the different world regions in 2014 and 2015. 
2017_ekl_17_1.txt,Choice of lexical item,solve,began solving,"In the Europe and Latin America the situation is a little bit better, as only around 7 percent of people don't work, but, for example, in Europe this number increases from 2014 to 2015, when Latin America solve that problem, as the rate of unemployment people gets from 6,8% to 5,8%. "
2017_ekl_17_1.txt,Choice of lexical item,unemployment,unemployed,"In the Europe and Latin America the situation is a little bit better, as only around 7 percent of people don't work, but, for example, in Europe this number increases from 2014 to 2015, when Latin America solve that problem, as the rate of unemployment people gets from 6,8% to 5,8%. "
2017_ekl_17_1.txt,Choice of lexical item,thankful,fruitful,"The most thankful results are in the South Asia with 3,9 percent of not working people. "
2017_ekl_17_1.txt,Choice of lexical item,as,like,"North Africa and South Asia, as a worldwide, have a stable situation in unemployment rate, but North Africa has a real difference in percent with worldwide, and the difference is 6,6 percent. "
2017_ekl_17_1.txt,Choice of lexical item,a worldwide,the world in general,"North Africa and South Asia, as a worldwide, have a stable situation in unemployment rate, but North Africa has a real difference in percent with worldwide, and the difference is 6,6 percent. "
2017_ekl_17_2.txt,Choice of lexical item,situated,available,"Nowadays the Internet is situated probably in each flat or house and users begin to use it from little age, ant it's not a secret that we can find anything we want there, especially music or films. "
2017_ekl_17_2.txt,Choice of lexical item,humans,people,"To sum up, I think that pirate copies should be deleted, all humans who are in this illness system punished, and all creators who do their work well get benefits, their own benefits. "
2017_ekl_17_2.txt,Choice of lexical item,punish,backfire at,"Taking into account counterarguments introduced above, I strongly believe that the results of such look at the live will punish us. "
2017_ekl_17_2.txt,"Change, addition, deletion of a part of collocation",by great number,in great numbers,"Thirdly, enormous money are going not to the creators, but to the pirate websites where we can find films or music by great number of recommending goods and things. "
2017_ekl_17_2.txt,Choice of lexical item,producing,making,"The problem of copying and sharing them is widespread and serious, as producing these products costs a lot, sometimes too much, but users don't pay for it, they don't progress such spheres. "
2017_ekl_17_2.txt,"Change, addition, deletion of a part of collocation",from little age,from an early age,"Nowadays the Internet is situated probably in each flat or house and users begin to use it from little age, ant it's not a secret that we can find anything we want there, especially music or films. "
2017_ekl_17_2.txt,Choice of lexical item,users,people,"Nowadays the Internet is situated probably in each flat or house and users begin to use it from little age, ant it's not a secret that we can find anything we want there, especially music or films. "
2017_ekl_17_2.txt,Choice of lexical item,illness,illegal,"To sum up, I think that pirate copies should be deleted, all humans who are in this illness system punished, and all creators who do their work well get benefits, their own benefits. "
2017_ekl_17_2.txt,Choice of lexical item,look at the live,point of view,"Taking into account counterarguments introduced above, I strongly believe that the results of such look at the live will punish us. "
2017_ekl_17_2.txt,Choice of lexical item,live,life,"Taking into account counterarguments introduced above, I strongly believe that the results of such look at the live will punish us. "
2017_ekl_17_2.txt,Choice of lexical item,not moral,immoral,"It's not moral when people get money because of the websites with films or music, while these musicians or film producers don't get. "
2017_ekl_17_2.txt,Choice of lexical item,illness,problem,"In my opinion, illegal pirate copies is a great illness of economic sphere in music or film producing. "
2017_ekl_18_1.txt,Choice of lexical item,of 2014 and 2015 years,from 2014 to 2015,The given bar chart illustrates the information in percentage of the rate of unemployment in five world regions and worldwide in the period of 2014 and 2015 years. 
2017_ekl_18_1.txt,"Change, addition, deletion of a part of collocation",Latina America,Latin America,In the Middle East and Latina America there is a small drop in the unemployment rate. 
2017_ekl_18_1.txt,Choice of lexical item,consits of,made up,"Rating for worldwide consists of 5,9 percent. "
2017_ekl_18_1.txt,Choice of lexical item,Rating for worldwide,worldwide rating,"Rating for worldwide consists of 5,9 percent. "
2017_ekl_18_2.txt,"Change, addition, deletion of a part of collocation",in the Internet,on the Internet,"Secondly, in the Internet people can find a lot of sites where they can download or watch films online. "
2017_ekl_18_2.txt,Choice of lexical item,demand,require,"As a rule, legal programmes demand some fees for using. "
2017_ekl_18_2.txt,Choice of lexical item,in the free Internet access,"being freely accessible on the Internet,","It is a serious problem for musicians and film producers as their works are spread for free, and, what is more, in the free Internet access they are illegal. "
2017_ekl_18_2.txt,Choice of lexical item,won't,don't want to,"As I think, people download films illegally because they won't spent money in order to watch films at home. "
2017_ekl_18_2.txt,Choice of lexical item,are,require,"Take for example Apple Music where all songs are payment, but they all are legal, so there won't be any problems with the authorship. "
2017_ekl_18_2.txt,Choice of lexical item,in the free access,freely accessible,"In this case, musics and films are in the free access and everyone can get this everywhere and everywhen. "
2017_ekl_18_2.txt,"Change, addition, deletion of a part of collocation",without any regards,without any doubt,"If people want to watch the film, they go to the cinema and pay without any regards. "
2017_ekl_19_1.txt,Choice of lexical item,level,rate,"Also, the situation of unemployment in both regions was stable as worldwide while in other regions it changed with different level. "
2017_ekl_19_1.txt,Choice of lexical item,unemployment,unemployed,"Overall, S. Asia has the smallest level of unemployment people while N. Africa has the biggest one. "
2017_ekl_19_1.txt,"Change, addition, deletion of a part of collocation",in compare,in comparison,"What is more, the unemployment rate of this region was on the third place among all given regions but in compare to worldwide rate it is still quite high. "
2017_ekl_19_1.txt,"Change, addition, deletion of a part of collocation",in average,on average,"However, the decrease of unemployment people in Middle East did not have a significant impact on the unemployment rate in average in compare to worldwide level. "
2017_ekl_19_1.txt,"Change, addition, deletion of a part of collocation",in compare,in comparison,"However, the decrease of unemployment people in Middle East did not have a significant impact on the unemployment rate in average in compare to worldwide level. "
2017_ekl_19_1.txt,Choice of lexical item,unemployment,unemployed,"However, the decrease of unemployment people in Middle East did not have a significant impact on the unemployment rate in average in compare to worldwide level. "
2017_ekl_19_2.txt,"Change, addition, deletion of a part of collocation",taking off,taking away,"So, taking off a possibility of testing material can lead to global results for musicians and film casts not to purchasing people that download files for free. "
2017_ekl_19_2.txt,Choice of lexical item,purchasing,purchases,"So, taking off a possibility of testing material can lead to global results for musicians and film casts not to purchasing people that download files for free. "
2017_ekl_19_2.txt,Choice of lexical item,makes,brings,"In conclusion, downloading and uploading files that contains pieces of art can not be stopped and, what is more, should not be stopped because it makes lots of profits for their creators, especially with the help of people who do it. "
2017_ekl_19_2.txt,Choice of lexical item,music,songs,Nowadays lots of films and music are upload in the Internet and can be downloaded for free. 
2017_ekl_19_2.txt,Choice of lexical item,coins,cons,"I totally disagree with this statement because this behaviour has pros, not only coins. "
2017_ekl_19_2.txt,Choice of lexical item,participants,creators,"Firstly, uploading music and films in the Internet for free usage makes a widespread advertisment for all participants of exact piece of art. "
2017_ekl_19_2.txt,Choice of lexical item,exact,certain,"Firstly, uploading music and films in the Internet for free usage makes a widespread advertisment for all participants of exact piece of art. "
2017_ekl_19_2.txt,Choice of lexical item,increasing,increase,This leads to increasing of the audience and new fans. 
2017_ekl_19_2.txt,"Change, addition, deletion of a part of collocation",So that,So,"So that, if companies and musicians start to punish people that spread their pieces of art, they will lose lots of money and fans. "
2017_ekl_19_2.txt,Choice of lexical item,meet,try,It means that modern people prefer meet the content they want to buy before purchase it. 
2017_ekl_19_2.txt,Choice of lexical item,lisence,licensed,People nowadays buy music and films mostly to collect them or to help their favourite artists not because they want to have a licence copy. 
2017_ekl_19_2.txt,Choice of lexical item,material,product,"So, taking off a possibility of testing material can lead to global results for musicians and film casts not to purchasing people that download files for free. "
2017_ekl_1_1.txt,Choice of lexical item,included,accounted for,"More specifically, N. Africa included 12 per cent in 2014 and remained the same in 2015. "
2017_ekl_1_2.txt,"Change, addition, deletion of a part of collocation",has an access,has access,"Consequently, they distribute the information on the Internet and different social networks, where everyone has an access to get it. "
2017_ekl_1_2.txt,Choice of lexical item,removed,eliminated,"Secondly, this practice should be removed, because the original version has a price and a value, but anyone does not buy a product, he/she copies a file on their computer and enjoy. "
2017_ekl_1_2.txt,Choice of lexical item,anyone,someone,"Secondly, this practice should be removed, because the original version has a price and a value, but anyone does not buy a product, he/she copies a file on their computer and enjoy. "
2017_ekl_20_1.txt,"Change, addition, deletion of a part of collocation",The last but not least,Last but not least,"The last but not least, third tendency is illustrated by two regions: Middle East and Latin America, where the unemployment rate was decreased from 11% to 9,6% and 6,8% to 5,8%, accordingly. "
2017_ekl_20_2.txt,Choice of lexical item,see,watch,"For example, there are many apps, which includes music, videos and films, which people can listen or see for free. "
2017_ekl_20_2.txt,"Change, addition, deletion of a part of collocation",illegal pirate copies,pirate copies,"First of all, illegal pirate copies help people to save money, because they don't need to spend it in the cinema. "
2017_ekl_20_2.txt,Choice of lexical item,data,date,"For example, the data release of some movies in America or Europe is earlier than in Russia for more than a month. "
2017_ekl_20_2.txt,Choice of lexical item,earlier than,before,"It makes people's life easier, cheaper and faster and earlier than official release. "
2017_ekl_20_2.txt,Choice of lexical item,getting,stuck,"For example, when people are getting in the traffic jam they can watch movie or listen to music on their iPads, phones or laptops. "
2017_ekl_20_2.txt,Choice of lexical item,includes,contain,"For example, there are many apps, which includes music, videos and films, which people can listen or see for free. "
2017_ekl_20_2.txt,"Change, addition, deletion of a part of collocation",illegal pirate copies,pirate copies,"In conclusion, I believe that there is more advantages than disadvantages of illegal pirate copies. "
2017_ekl_20_2.txt,Choice of lexical item,can,want to,"That's why people download illegal copies, they just can watch it with the rest of the world at the same time. "
2017_ekl_21_1.txt,"Change, addition, deletion of a part of collocation",The unemployment,The unemployment rate,"The unemployment in Latin America in 2014 accounts for 6,8. "
2017_ekl_21_1.txt,Choice of lexical item,As far as,As for,"As far as upward trend, the unemployment rate in EU rised to 7,9 from 7,5. "
2017_ekl_21_1.txt,Choice of lexical item,witch,which,"It is noticeable that there are two regions with is quite stable, namely S. Asia, N. Africa, there are one region with upward trend and two witch rate increased. "
2017_ekl_21_1.txt,"Change, addition, deletion of a part of collocation",Regard for,Regarding,"Regard for the rate of Middle East, Latin America, there is increasing trend, with the share of unemployment is accounting for 11 in 2014 and 9,6 in 2015 in the former region. "
2017_ekl_21_1.txt,"Change, addition, deletion of a part of collocation",Regard for,Regarding,"Regard for the rate of Middle East, Latin America, there is increasing trend, with the share of unemployment is accounting for 11 in 2014 and 9,6 in 2015 in the former region. "
2017_ekl_21_2.txt,Choice of lexical item,schould,have to,"Additionally, people are eager to try something new, and to try a new genre of music they should spend a lot of money, while people can just download files from Internet for free. "
2017_ekl_21_2.txt,"Change, addition, deletion of a part of collocation",a lot,a lot of,"Moreover, download file don't take a lot space as discs with music or films do. "
2017_ekl_21_2.txt,Choice of lexical item,download,downloaded,"Moreover, download file don't take a lot space as discs with music or films do. "
2017_ekl_21_2.txt,"Change, addition, deletion of a part of collocation",spend a lot of time for,spend a lot of time,"First of all, the overwhelming majority of Internet users is students or workers, who spend a lot of time for studying or working. "
2017_ekl_21_2.txt,Choice of lexical item,comfortable,inconvenient,"It is very comfortable for busy people to have extra stuff in flat or house, as it can influence on concentration, punctuation and order in the house. "
2017_ekl_21_2.txt,Choice of lexical item,punctaition,punctuality,"It is very comfortable for busy people to have extra stuff in flat or house, as it can influence on concentration, punctuation and order in the house. "
2017_ekl_21_2.txt,Choice of lexical item,take,get,"Internet users can take a lot of benefits of downloading, for example, saving money. "
2017_ekl_21_2.txt,Choice of lexical item,belief,believe,Thus I strongly belief that nobody should be punished for listening non-original music or downloading different films. 
2017_ekl_21_2.txt,Choice of lexical item,saving,save,"Internet users can take a lot of benefits of downloading, for example, saving money. "
2017_ekl_21_2.txt,Choice of lexical item,as,like,"Moreover, download file don't take a lot space as discs with music or films do. "
2017_ekl_22_1.txt,Choice of lexical item,here,there,"The percentage of unemployment here is 12,5% and do not change from 2014 to 2015. "
2017_ekl_22_1.txt,Choice of lexical item,part,rate,From the chart is clear to see the leader in the biggest part of unemployment from all society in selected region - is North Africa. 
2017_ekl_22_1.txt,Choice of lexical item,changing,changes,The bar chart describe us the dynamics of changing a percentage of unemployment in different geographical districts from 2014 to 2015. 
2017_ekl_22_1.txt,Choice of lexical item,districts,areas,The bar chart describe us the dynamics of changing a percentage of unemployment in different geographical districts from 2014 to 2015. 
2017_ekl_22_1.txt,Choice of lexical item,dercising,decrease,"After Eu we can see Latin America, which has soft decreasing on 1% from 6,8 to 5,8%. "
2017_ekl_22_1.txt,Choice of lexical item,soft,slight,"After Eu we can see Latin America, which has soft decreasing on 1% from 6,8 to 5,8%. "
2017_ekl_22_1.txt,Choice of lexical item,happend,occurred,"After this we can attend our attention to highest decrease of unemployment, which happened in Middle East: the percentage changes from 11% to 9,6%. "
2017_ekl_22_1.txt,"Change, addition, deletion of a part of collocation",percentage of unemployement rate,percentage of unemployment,"In conclusion, we can say, that the average worldwide percentage of unemployment rate is 5,9% and only South Asia has a lower rate. "
2017_ekl_22_1.txt,"Change, addition, deletion of a part of collocation",level of unemployment rate,unemployment rate,"And finally, the last one region - South Asia has the lowest level of unemployment rate - 3,9%, which didn't change at all. "
2017_ekl_22_1.txt,Choice of lexical item,attend,turn,"After this we can attend our attention to highest decrease of unemployment, which happened in Middle East: the percentage changes from 11% to 9,6%. "
2017_ekl_22_2.txt,Choice of lexical item,appearance,release,"There are many crowdfunding web-sites in the Internet, which give a opportunity to find a huge amount money from many fans and interested people, who are ready to pay for new albums before appearance of it. "
2017_ekl_22_2.txt,Choice of lexical item,provoke,causes,"Many people download music albums and compositions illegally from the Internet, which provoke many money losses by musicians. "
2017_ekl_22_2.txt,Choice of lexical item,find,get,"There are many crowdfunding web-sites in the Internet, which give a opportunity to find a huge amount money from many fans and interested people, who are ready to pay for new albums before appearance of it. "
2017_ekl_22_2.txt,Choice of lexical item,make,start,"Finally, musicians can make some crowdfunding project to find some money to create a new albums. "
2017_ekl_22_2.txt,Choice of lexical item,payment,paid,"Thirdly, the alternative way to make effective and legal music albums sales in the Internet is register the music album in some music sites with payment subscription like iTunes. "
2017_ekl_22_2.txt,"Change, addition, deletion of a part of collocation",musical group,musical band,"In other words, to some products, which is not sense to theft, which people want to buy to support their favourite musician or musical group. "
2017_ekl_22_2.txt,Choice of lexical item,sence,vulnerable,"In other words, to some products, which is not sense to theft, which people want to buy to support their favourite musician or musical group. "
2017_ekl_22_2.txt,Choice of lexical item,non-changing,unchangeable,"I believe that not, and my first argument is that the downloading some data from the internet (like music compositions) is non-changing process of progress connected with Internet. "
2017_ekl_22_2.txt,Choice of lexical item,many,big,"Many people download music albums and compositions illegally from the Internet, which provoke many money losses by musicians. "
2017_ekl_23_1.txt,Choice of lexical item,If to talk about,Speaking of,"If to talk about the rest, other regions have a difference between the data of 2014 and the 2015 one. "
2017_ekl_23_1.txt,Choice of lexical item,increasing,increase,"Otherwise, in EU it can be seen an increasing unemployment rate: 7,5 in 2014 and 7,9 in 2015. "
2017_ekl_23_1.txt,"Change, addition, deletion of a part of collocation",as,as well as,"According to the to changes in unemployment tendency in other regions, the chart shows that in the Middle East as in Latin America the rate goes down: from 11 to 9,6 in the Middle East and from 6,8 to 5,8 in Latin America. "
2017_ekl_23_1.txt,Choice of lexical item,it,there,"Otherwise, in EU it can be seen an increasing unemployment rate: 7,5 in 2014 and 7,9 in 2015. "
2017_ekl_23_2.txt,"Change, addition, deletion of a part of collocation",afford themselves,afford,"First, many people cannot afford themselves buying music albums or going to the cinema as often as they want to watch a movie, but they still need to watch films and to listen to music, they can do it through the Internet. "
2017_ekl_23_2.txt,Choice of lexical item,lose,loss,All these actions cause artist's income lose. 
2017_ekl_23_2.txt,Choice of lexical item,lose,loss,Many of them have millions and this lose of income cannot hurt them. 
2017_ekl_23_2.txt,Choice of lexical item,contention,content,"Finally, sometimes people do not know the contention of a film or a music album, and if they will be sad if do not like the product. "
2017_ekl_23_2.txt,Choice of lexical item,production,multimedia products,Many people copy and share production on the Internet. 
2017_ekl_25_1.txt,Choice of lexical item,has,was,"It has 12,5% in 2014 and 2015. "
2017_ekl_25_1.txt,Choice of lexical item,were,stayed,The same unemployment rates were in N. Africa. 
2017_ekl_25_1.txt,Choice of lexical item,There,It,"There are 3,9% in 2014 and 2015. "
2017_ekl_25_1.txt,Choice of lexical item,data,rate,The highest data has N. Africa. 
2017_ekl_25_1.txt,Choice of lexical item,lowest variety,smallest changes,It is one of the lowest variety between two years. 
2017_ekl_25_1.txt,Choice of lexical item,Latina,Latin,Latina America has some differences between 2014 and 2015 years. 
2017_ekl_25_1.txt,Choice of lexical item,highest point,biggest difference,The highest point between two years has Middle East region. 
2017_ekl_25_1.txt,Choice of lexical item,There,It,"There are 5,9% in both years. "
2017_ekl_25_2.txt,Choice of lexical item,looking after,look out for,"Moreover, they should looking after that and create several laws, maybe. "
2017_ekl_25_2.txt,Choice of lexical item,hardworking,hard work,"Moreover, I think that it's a wrong way of downloading films and musics, because in this way you make the hardworking of money people unusefull. "
2017_ekl_25_2.txt,Choice of lexical item,money,many,"Moreover, I think that it's a wrong way of downloading films and musics, because in this way you make the hardworking of money people unusefull. "
2017_ekl_25_2.txt,Choice of lexical item,payed,payment,"And finally, authorities must decrease the payed for the CDs, DVDs and so on. "
2017_ekl_25_2.txt,Choice of lexical item,let,justify,"Unfortunately, all of that don't let people use the work, talent of other people. "
2017_ekl_25_2.txt,Choice of lexical item,amount,number,I mean that a really big amount of people and the team of professionals work under the good product. 
2017_ekl_25_2.txt,Choice of lexical item,connects with,involves,I agree with the idea that connects with the punishing of people who copying and sharing music or films free. 
2017_ekl_25_2.txt,Choice of lexical item,lost,loss,"Nowadays, there are many illegal pirate copies around the world which leads to decrease of huge amount of money and lost of a big part of income of many musicians and film producers. "
2017_ekl_25_2.txt,"Change, addition, deletion of a part of collocation",illegal pirat copies,pirate copies,"Nowadays, there are many illegal pirate copies around the world which leads to decrease of huge amount of money and lost of a big part of income of many musicians and film producers. "
2017_ekl_25_2.txt,Choice of lexical item,decreasing,decrease,"Secondly, I believe that punishing of such illegal actions can lead to the decreasing of some strange situations when other people change the music and make it the own product. "
2017_ekl_26_1.txt,Choice of lexical item,have found,had,Latin American countries show good tendency: more people have found job in 2015 compared to 2014: the rates are 6.8% and 5.8% respectively. 
2017_ekl_26_1.txt,Choice of lexical item,is,the rate,"The runner-up is the Middle East with 11% of all people having no job in 2014, although is decreased in 2015 more than by 2%. "
2017_ekl_26_2.txt,Choice of lexical item,overthink,rethink,"My personal opinion is that we need to overthink the legal system in the field of digital content ownership, and here are several reasons why. "
2017_ekl_27_1.txt,"Change, addition, deletion of a part of collocation",in the point that,in the sense that,"Moreover, EU region is unique in the point that its percentage of unemployment rate has grown from 7,5% in 2014 to 7,9% in 2015. "
2017_ekl_27_1.txt,"Change, addition, deletion of a part of collocation",the same as,same as,"On the opposite, Asia shows the lowest unemployment rate, but the same as African region has the stable unemployment rate in both 2014 and 2015. "
2017_ekl_27_1.txt,Choice of lexical item,African region,Africa,"On the opposite, Asia shows the lowest unemployment rate, but the same as African region has the stable unemployment rate in both 2014 and 2015. "
2017_ekl_27_1.txt,Choice of lexical item,largest,highest,"Looking into details, the largest unemployment rate can be seen in Africa with 12,5 percent in 2014 and the same number in 2015. "
2017_ekl_27_1.txt,"Change, addition, deletion of a part of collocation",percentage of unemployment rate,unemployment rate,"Moreover, EU region is unique in the point that its percentage of unemployment rate has grown from 7,5% in 2014 to 7,9% in 2015. "
2017_ekl_27_1.txt,"Change, addition, deletion of a part of collocation",On the opposite,On the contrary,"On the opposite, Asia shows the lowest unemployment rate, but the same as African region has the stable unemployment rate in both 2014 and 2015. "
2017_ekl_27_2.txt,Choice of lexical item,employers,employees,I do not agree with that because it is the same as do not pay you employers for their job and just expluatate them as slaves. 
2017_ekl_28_1.txt,Choice of lexical item,other,different,"Also, there is an other situation with European Union there the rate of unemployment grow up from 2014 to 2015 years from 7,5% to 7,9%. "
2017_ekl_28_1.txt,Choice of lexical item,Such,similar,"Such situation registrated in South Asia, there the level of unemployment is 3,9%. "
2017_ekl_28_1.txt,Choice of lexical item,there,where,"Such situation registrated in South Asia, there the level of unemployment is 3,9%. "
2017_ekl_28_1.txt,Choice of lexical item,measures of registrated trend,percentages,"Another situation have been seen in Middle East and Latin America there the measures of registrated trend decrease from 11% to 9,6% and from 6,8% to 5,8% accordingly. "
2017_ekl_28_1.txt,Choice of lexical item,grow,went,"Also, there is an other situation with European Union there the rate of unemployment grow up from 2014 to 2015 years from 7,5% to 7,9%. "
2017_ekl_28_1.txt,Choice of lexical item,Another,A different,"Another situation have been seen in Middle East and Latin America there the measures of registrated trend decrease from 11% to 9,6% and from 6,8% to 5,8% accordingly. "
2017_ekl_28_1.txt,Choice of lexical item,from 2014 to 2015,during the given period,"Also, there is an other situation with European Union there the rate of unemployment grow up from 2014 to 2015 years from 7,5% to 7,9%. "
2017_ekl_28_2.txt,"Change, addition, deletion of a part of collocation",illegal pirate copies,pirate copies,There is an opinion that people who makes illegal pirate copies of music and films and shares it on the internet are stealing some kind of private original information of producers and musicians and they have to be punished for that. 
2017_ekl_28_2.txt,Choice of lexical item,gave,used,"To start with, I would like to share idea that such kind of people steal money from the wallets of film producers, and musicians, and singers who gave a lot of money and their own power and inspiration to make their products of art. "
2017_ekl_28_2.txt,"Change, addition, deletion of a part of collocation",as I know,as far as I know,Some European countries practise such kind of punishments as I know. 
2017_ekl_28_2.txt,Choice of lexical item,loss,lose,"If all people can watch any film they want or listen any music they decided to heart the products such as deep films, biographies of famous people, documental movies, instrumental music, opera songs and so on loss their value in society and in art. "
2017_ekl_28_2.txt,Choice of lexical item,human,people,So people who download files with films and music have to be punished as human who injures the culture. 
2017_ekl_28_2.txt,Choice of lexical item,injures,harm,So people who download files with films and music have to be punished as human who injures the culture. 
2017_ekl_28_2.txt,Choice of lexical item,what,that,"To sum up, I want to say what decision with punishing that people is absolutely right. "
2017_ekl_28_2.txt,Choice of lexical item,heart,listen to,"If all people can watch any film they want or listen any music they decided to heart the products such as deep films, biographies of famous people, documental movies, instrumental music, opera songs and so on loss their value in society and in art. "
2017_ekl_29_1.txt,Choice of lexical item,among,between,"This graph illustrates the difference among non-working people in different regions between 2014 and 2015, 5 countries are represented. "
2017_ekl_29_1.txt,Choice of lexical item,countries,regions,"This graph illustrates the difference among non-working people in different regions between 2014 and 2015, 5 countries are represented. "
2017_ekl_29_1.txt,Choice of lexical item,percent,percentage,"Histogram shows that situation with the job absence in N. Africa is stable, there is the same percent, which is 12,5. "
